,type,feature_extractor,epoch,dataset,split,metric,value
799,trained,unfrozen,47999,Qbert-v5,validation,iou,0
800,trained,unfrozen,49999,Phoenix-v5,train,loss,0.003010148615962844
801,trained,unfrozen,49999,Phoenix-v5,train,accuracy,0
802,trained,unfrozen,49999,Phoenix-v5,train,precision,0
803,trained,unfrozen,49999,Phoenix-v5,train,recall,0
804,trained,unfrozen,49999,Phoenix-v5,train,f1score,0
805,trained,unfrozen,49999,Phoenix-v5,train,specificity,0
806,trained,unfrozen,49999,Phoenix-v5,train,auc,0
807,trained,unfrozen,49999,Phoenix-v5,train,iou,0
808,trained,unfrozen,49999,Phoenix-v5,validation,loss,0.003075656568398699
809,trained,unfrozen,49999,Phoenix-v5,validation,accuracy,0
810,trained,unfrozen,49999,Phoenix-v5,validation,precision,0
811,trained,unfrozen,49999,Phoenix-v5,validation,recall,0
812,trained,unfrozen,49999,Phoenix-v5,validation,f1score,0
813,trained,unfrozen,49999,Phoenix-v5,validation,specificity,0
814,trained,unfrozen,49999,Phoenix-v5,validation,auc,0
815,trained,unfrozen,49999,Phoenix-v5,validation,iou,0
816,trained,unfrozen,49999,Qbert-v5,train,loss,0.0032205486137053163
817,trained,unfrozen,49999,Qbert-v5,train,accuracy,0
818,trained,unfrozen,49999,Qbert-v5,train,precision,0
819,trained,unfrozen,49999,Qbert-v5,train,recall,0
820,trained,unfrozen,49999,Qbert-v5,train,f1score,0
821,trained,unfrozen,49999,Qbert-v5,train,specificity,0
822,trained,unfrozen,49999,Qbert-v5,train,auc,0
823,trained,unfrozen,49999,Qbert-v5,train,iou,0
824,trained,unfrozen,49999,Qbert-v5,validation,loss,0.0031769419196419992
825,trained,unfrozen,49999,Qbert-v5,validation,accuracy,0
826,trained,unfrozen,49999,Qbert-v5,validation,precision,0
827,trained,unfrozen,49999,Qbert-v5,validation,recall,0
828,trained,unfrozen,49999,Qbert-v5,validation,f1score,0
829,trained,unfrozen,49999,Qbert-v5,validation,specificity,0
830,trained,unfrozen,49999,Qbert-v5,validation,auc,0
831,trained,unfrozen,49999,Qbert-v5,validation,iou,0
832,trained,unfrozen,51999,Phoenix-v5,train,loss,0.002995780830201601
833,trained,unfrozen,51999,Phoenix-v5,train,accuracy,0
834,trained,unfrozen,51999,Phoenix-v5,train,precision,0
835,trained,unfrozen,51999,Phoenix-v5,train,recall,0
836,trained,unfrozen,51999,Phoenix-v5,train,f1score,0
837,trained,unfrozen,51999,Phoenix-v5,train,specificity,0
838,trained,unfrozen,51999,Phoenix-v5,train,auc,0
839,trained,unfrozen,51999,Phoenix-v5,train,iou,0
840,trained,unfrozen,51999,Phoenix-v5,validation,loss,0.0030595958305639215
841,trained,unfrozen,51999,Phoenix-v5,validation,accuracy,0
842,trained,unfrozen,51999,Phoenix-v5,validation,precision,0
843,trained,unfrozen,51999,Phoenix-v5,validation,recall,0
844,trained,unfrozen,51999,Phoenix-v5,validation,f1score,0
845,trained,unfrozen,51999,Phoenix-v5,validation,specificity,0
846,trained,unfrozen,51999,Phoenix-v5,validation,auc,0
847,trained,unfrozen,51999,Phoenix-v5,validation,iou,0
848,trained,unfrozen,51999,Qbert-v5,train,loss,0.003380598300352376
849,trained,unfrozen,51999,Qbert-v5,train,accuracy,0
850,trained,unfrozen,51999,Qbert-v5,train,precision,0
851,trained,unfrozen,51999,Qbert-v5,train,recall,0
852,trained,unfrozen,51999,Qbert-v5,train,f1score,0
853,trained,unfrozen,51999,Qbert-v5,train,specificity,0
854,trained,unfrozen,51999,Qbert-v5,train,auc,0
855,trained,unfrozen,51999,Qbert-v5,train,iou,0
856,trained,unfrozen,51999,Qbert-v5,validation,loss,0.0033393008921008844
857,trained,unfrozen,51999,Qbert-v5,validation,accuracy,0
858,trained,unfrozen,51999,Qbert-v5,validation,precision,0
859,trained,unfrozen,51999,Qbert-v5,validation,recall,0
860,trained,unfrozen,51999,Qbert-v5,validation,f1score,0
861,trained,unfrozen,51999,Qbert-v5,validation,specificity,0
862,trained,unfrozen,51999,Qbert-v5,validation,auc,0
863,trained,unfrozen,51999,Qbert-v5,validation,iou,0
864,trained,unfrozen,53999,Phoenix-v5,train,loss,0.0031997971356342077
865,trained,unfrozen,53999,Phoenix-v5,train,accuracy,0
866,trained,unfrozen,53999,Phoenix-v5,train,precision,0
867,trained,unfrozen,53999,Phoenix-v5,train,recall,0
868,trained,unfrozen,53999,Phoenix-v5,train,f1score,0
869,trained,unfrozen,53999,Phoenix-v5,train,specificity,0
870,trained,unfrozen,53999,Phoenix-v5,train,auc,0
871,trained,unfrozen,53999,Phoenix-v5,train,iou,0
872,trained,unfrozen,53999,Phoenix-v5,validation,loss,0.0032451981787744444
873,trained,unfrozen,53999,Phoenix-v5,validation,accuracy,0
874,trained,unfrozen,53999,Phoenix-v5,validation,precision,0
875,trained,unfrozen,53999,Phoenix-v5,validation,recall,0
876,trained,unfrozen,53999,Phoenix-v5,validation,f1score,0
877,trained,unfrozen,53999,Phoenix-v5,validation,specificity,0
878,trained,unfrozen,53999,Phoenix-v5,validation,auc,0
879,trained,unfrozen,53999,Phoenix-v5,validation,iou,0
880,trained,unfrozen,53999,Qbert-v5,train,loss,0.0032186138256665134
881,trained,unfrozen,53999,Qbert-v5,train,accuracy,0
882,trained,unfrozen,53999,Qbert-v5,train,precision,0
883,trained,unfrozen,53999,Qbert-v5,train,recall,0
884,trained,unfrozen,53999,Qbert-v5,train,f1score,0
885,trained,unfrozen,53999,Qbert-v5,train,specificity,0
886,trained,unfrozen,53999,Qbert-v5,train,auc,0
887,trained,unfrozen,53999,Qbert-v5,train,iou,0
888,trained,unfrozen,53999,Qbert-v5,validation,loss,0.003177612335779346
889,trained,unfrozen,53999,Qbert-v5,validation,accuracy,0
890,trained,unfrozen,53999,Qbert-v5,validation,precision,0
891,trained,unfrozen,53999,Qbert-v5,validation,recall,0
892,trained,unfrozen,53999,Qbert-v5,validation,f1score,0
893,trained,unfrozen,53999,Qbert-v5,validation,specificity,0
894,trained,unfrozen,53999,Qbert-v5,validation,auc,0
895,trained,unfrozen,53999,Qbert-v5,validation,iou,0
896,trained,unfrozen,55999,Phoenix-v5,train,loss,0.0032283773175495944
897,trained,unfrozen,55999,Phoenix-v5,train,accuracy,0
898,trained,unfrozen,55999,Phoenix-v5,train,precision,0
899,trained,unfrozen,55999,Phoenix-v5,train,recall,0
900,trained,unfrozen,55999,Phoenix-v5,train,f1score,0
901,trained,unfrozen,55999,Phoenix-v5,train,specificity,0
902,trained,unfrozen,55999,Phoenix-v5,train,auc,0
903,trained,unfrozen,55999,Phoenix-v5,train,iou,0
904,trained,unfrozen,55999,Phoenix-v5,validation,loss,0.0032811671298986766
905,trained,unfrozen,55999,Phoenix-v5,validation,accuracy,0
906,trained,unfrozen,55999,Phoenix-v5,validation,precision,0
907,trained,unfrozen,55999,Phoenix-v5,validation,recall,0
908,trained,unfrozen,55999,Phoenix-v5,validation,f1score,0
909,trained,unfrozen,55999,Phoenix-v5,validation,specificity,0
910,trained,unfrozen,55999,Phoenix-v5,validation,auc,0
911,trained,unfrozen,55999,Phoenix-v5,validation,iou,0
912,trained,unfrozen,55999,Qbert-v5,train,loss,0.0034455592527403048
913,trained,unfrozen,55999,Qbert-v5,train,accuracy,0
914,trained,unfrozen,55999,Qbert-v5,train,precision,0
915,trained,unfrozen,55999,Qbert-v5,train,recall,0
916,trained,unfrozen,55999,Qbert-v5,train,f1score,0
917,trained,unfrozen,55999,Qbert-v5,train,specificity,0
918,trained,unfrozen,55999,Qbert-v5,train,auc,0
919,trained,unfrozen,55999,Qbert-v5,train,iou,0
920,trained,unfrozen,55999,Qbert-v5,validation,loss,0.003409225755156233
921,trained,unfrozen,55999,Qbert-v5,validation,accuracy,0
922,trained,unfrozen,55999,Qbert-v5,validation,precision,0
923,trained,unfrozen,55999,Qbert-v5,validation,recall,0
924,trained,unfrozen,55999,Qbert-v5,validation,f1score,0
925,trained,unfrozen,55999,Qbert-v5,validation,specificity,0
926,trained,unfrozen,55999,Qbert-v5,validation,auc,0
927,trained,unfrozen,55999,Qbert-v5,validation,iou,0
928,trained,unfrozen,57999,Phoenix-v5,train,loss,0.0031548977374897995
929,trained,unfrozen,57999,Phoenix-v5,train,accuracy,0
930,trained,unfrozen,57999,Phoenix-v5,train,precision,0
931,trained,unfrozen,57999,Phoenix-v5,train,recall,0
932,trained,unfrozen,57999,Phoenix-v5,train,f1score,0
933,trained,unfrozen,57999,Phoenix-v5,train,specificity,0
934,trained,unfrozen,57999,Phoenix-v5,train,auc,0
935,trained,unfrozen,57999,Phoenix-v5,train,iou,0
936,trained,unfrozen,57999,Phoenix-v5,validation,loss,0.0032129905303008854
937,trained,unfrozen,57999,Phoenix-v5,validation,accuracy,0
938,trained,unfrozen,57999,Phoenix-v5,validation,precision,0
939,trained,unfrozen,57999,Phoenix-v5,validation,recall,0
940,trained,unfrozen,57999,Phoenix-v5,validation,f1score,0
941,trained,unfrozen,57999,Phoenix-v5,validation,specificity,0
942,trained,unfrozen,57999,Phoenix-v5,validation,auc,0
943,trained,unfrozen,57999,Phoenix-v5,validation,iou,0
944,trained,unfrozen,57999,Qbert-v5,train,loss,0.0035571385530977864
945,trained,unfrozen,57999,Qbert-v5,train,accuracy,0
946,trained,unfrozen,57999,Qbert-v5,train,precision,0
947,trained,unfrozen,57999,Qbert-v5,train,recall,0
948,trained,unfrozen,57999,Qbert-v5,train,f1score,0
949,trained,unfrozen,57999,Qbert-v5,train,specificity,0
950,trained,unfrozen,57999,Qbert-v5,train,auc,0
951,trained,unfrozen,57999,Qbert-v5,train,iou,0
952,trained,unfrozen,57999,Qbert-v5,validation,loss,0.003519810370814342
953,trained,unfrozen,57999,Qbert-v5,validation,accuracy,0
954,trained,unfrozen,57999,Qbert-v5,validation,precision,0
955,trained,unfrozen,57999,Qbert-v5,validation,recall,0
956,trained,unfrozen,57999,Qbert-v5,validation,f1score,0
957,trained,unfrozen,57999,Qbert-v5,validation,specificity,0
958,trained,unfrozen,57999,Qbert-v5,validation,auc,0
959,trained,unfrozen,57999,Qbert-v5,validation,iou,0
960,trained,unfrozen,59999,Phoenix-v5,train,loss,0.003128028299895082
961,trained,unfrozen,59999,Phoenix-v5,train,accuracy,0
962,trained,unfrozen,59999,Phoenix-v5,train,precision,0
963,trained,unfrozen,59999,Phoenix-v5,train,recall,0
964,trained,unfrozen,59999,Phoenix-v5,train,f1score,0
965,trained,unfrozen,59999,Phoenix-v5,train,specificity,0
966,trained,unfrozen,59999,Phoenix-v5,train,auc,0
967,trained,unfrozen,59999,Phoenix-v5,train,iou,0
968,trained,unfrozen,59999,Phoenix-v5,validation,loss,0.00315737072378397
969,trained,unfrozen,59999,Phoenix-v5,validation,accuracy,0
970,trained,unfrozen,59999,Phoenix-v5,validation,precision,0
971,trained,unfrozen,59999,Phoenix-v5,validation,recall,0
972,trained,unfrozen,59999,Phoenix-v5,validation,f1score,0
973,trained,unfrozen,59999,Phoenix-v5,validation,specificity,0
974,trained,unfrozen,59999,Phoenix-v5,validation,auc,0
975,trained,unfrozen,59999,Phoenix-v5,validation,iou,0
976,trained,unfrozen,59999,Qbert-v5,train,loss,0.003074177718832801
977,trained,unfrozen,59999,Qbert-v5,train,accuracy,0
978,trained,unfrozen,59999,Qbert-v5,train,precision,0
979,trained,unfrozen,59999,Qbert-v5,train,recall,0
980,trained,unfrozen,59999,Qbert-v5,train,f1score,0
981,trained,unfrozen,59999,Qbert-v5,train,specificity,0
982,trained,unfrozen,59999,Qbert-v5,train,auc,0
983,trained,unfrozen,59999,Qbert-v5,train,iou,0
984,trained,unfrozen,59999,Qbert-v5,validation,loss,0.003035840205848217
985,trained,unfrozen,59999,Qbert-v5,validation,accuracy,0
986,trained,unfrozen,59999,Qbert-v5,validation,precision,0
987,trained,unfrozen,59999,Qbert-v5,validation,recall,0
988,trained,unfrozen,59999,Qbert-v5,validation,f1score,0
989,trained,unfrozen,59999,Qbert-v5,validation,specificity,0
990,trained,unfrozen,59999,Qbert-v5,validation,auc,0
991,trained,unfrozen,59999,Qbert-v5,validation,iou,0
992,trained,unfrozen,61999,Phoenix-v5,train,loss,0.003230766447080601
993,trained,unfrozen,61999,Phoenix-v5,train,accuracy,0
994,trained,unfrozen,61999,Phoenix-v5,train,precision,0
995,trained,unfrozen,61999,Phoenix-v5,train,recall,0
996,trained,unfrozen,61999,Phoenix-v5,train,f1score,0
997,trained,unfrozen,61999,Phoenix-v5,train,specificity,0
998,trained,unfrozen,61999,Phoenix-v5,train,auc,0
999,trained,unfrozen,61999,Phoenix-v5,train,iou,0
1000,trained,unfrozen,61999,Phoenix-v5,validation,loss,0.003289952965133125
1001,trained,unfrozen,61999,Phoenix-v5,validation,accuracy,0
1002,trained,unfrozen,61999,Phoenix-v5,validation,precision,0
1003,trained,unfrozen,61999,Phoenix-v5,validation,recall,0
1004,trained,unfrozen,61999,Phoenix-v5,validation,f1score,0
1005,trained,unfrozen,61999,Phoenix-v5,validation,specificity,0
1006,trained,unfrozen,61999,Phoenix-v5,validation,auc,0
1007,trained,unfrozen,61999,Phoenix-v5,validation,iou,0
1008,trained,unfrozen,61999,Qbert-v5,train,loss,0.003782342667205971
1009,trained,unfrozen,61999,Qbert-v5,train,accuracy,0
1010,trained,unfrozen,61999,Qbert-v5,train,precision,0
1011,trained,unfrozen,61999,Qbert-v5,train,recall,0
1012,trained,unfrozen,61999,Qbert-v5,train,f1score,0
1013,trained,unfrozen,61999,Qbert-v5,train,specificity,0
1014,trained,unfrozen,61999,Qbert-v5,train,auc,0
1015,trained,unfrozen,61999,Qbert-v5,train,iou,0
1016,trained,unfrozen,61999,Qbert-v5,validation,loss,0.0037488958655068506
1017,trained,unfrozen,61999,Qbert-v5,validation,accuracy,0
1018,trained,unfrozen,61999,Qbert-v5,validation,precision,0
1019,trained,unfrozen,61999,Qbert-v5,validation,recall,0
1020,trained,unfrozen,61999,Qbert-v5,validation,f1score,0
1021,trained,unfrozen,61999,Qbert-v5,validation,specificity,0
1022,trained,unfrozen,61999,Qbert-v5,validation,auc,0
1023,trained,unfrozen,61999,Qbert-v5,validation,iou,0
1024,trained,unfrozen,63999,Phoenix-v5,train,loss,0.0031840935010801663
1025,trained,unfrozen,63999,Phoenix-v5,train,accuracy,0
1026,trained,unfrozen,63999,Phoenix-v5,train,precision,0
1027,trained,unfrozen,63999,Phoenix-v5,train,recall,0
1028,trained,unfrozen,63999,Phoenix-v5,train,f1score,0
1029,trained,unfrozen,63999,Phoenix-v5,train,specificity,0
1030,trained,unfrozen,63999,Phoenix-v5,train,auc,0
1031,trained,unfrozen,63999,Phoenix-v5,train,iou,0
1032,trained,unfrozen,63999,Phoenix-v5,validation,loss,0.003219783931854181
1033,trained,unfrozen,63999,Phoenix-v5,validation,accuracy,0
1034,trained,unfrozen,63999,Phoenix-v5,validation,precision,0
1035,trained,unfrozen,63999,Phoenix-v5,validation,recall,0
1036,trained,unfrozen,63999,Phoenix-v5,validation,f1score,0
1037,trained,unfrozen,63999,Phoenix-v5,validation,specificity,0
1038,trained,unfrozen,63999,Phoenix-v5,validation,auc,0
1039,trained,unfrozen,63999,Phoenix-v5,validation,iou,0
1040,trained,unfrozen,63999,Qbert-v5,train,loss,0.004670065067147541
1041,trained,unfrozen,63999,Qbert-v5,train,accuracy,0
1042,trained,unfrozen,63999,Qbert-v5,train,precision,0
1043,trained,unfrozen,63999,Qbert-v5,train,recall,0
1044,trained,unfrozen,63999,Qbert-v5,train,f1score,0
1045,trained,unfrozen,63999,Qbert-v5,train,specificity,0
1046,trained,unfrozen,63999,Qbert-v5,train,auc,0
1047,trained,unfrozen,63999,Qbert-v5,train,iou,0
1048,trained,unfrozen,63999,Qbert-v5,validation,loss,0.004634545678989245
1049,trained,unfrozen,63999,Qbert-v5,validation,accuracy,0
1050,trained,unfrozen,63999,Qbert-v5,validation,precision,0
1051,trained,unfrozen,63999,Qbert-v5,validation,recall,0
1052,trained,unfrozen,63999,Qbert-v5,validation,f1score,0
1053,trained,unfrozen,63999,Qbert-v5,validation,specificity,0
1054,trained,unfrozen,63999,Qbert-v5,validation,auc,0
1055,trained,unfrozen,63999,Qbert-v5,validation,iou,0
1056,trained,unfrozen,65999,Phoenix-v5,train,loss,0.003104370792319063
1057,trained,unfrozen,65999,Phoenix-v5,train,accuracy,0
1058,trained,unfrozen,65999,Phoenix-v5,train,precision,0
1059,trained,unfrozen,65999,Phoenix-v5,train,recall,0
1060,trained,unfrozen,65999,Phoenix-v5,train,f1score,0
1061,trained,unfrozen,65999,Phoenix-v5,train,specificity,0
1062,trained,unfrozen,65999,Phoenix-v5,train,auc,0
1063,trained,unfrozen,65999,Phoenix-v5,train,iou,0
1064,trained,unfrozen,65999,Phoenix-v5,validation,loss,0.003147351661027642
1065,trained,unfrozen,65999,Phoenix-v5,validation,accuracy,0
1066,trained,unfrozen,65999,Phoenix-v5,validation,precision,0
1067,trained,unfrozen,65999,Phoenix-v5,validation,recall,0
1068,trained,unfrozen,65999,Phoenix-v5,validation,f1score,0
1069,trained,unfrozen,65999,Phoenix-v5,validation,specificity,0
1070,trained,unfrozen,65999,Phoenix-v5,validation,auc,0
1071,trained,unfrozen,65999,Phoenix-v5,validation,iou,0
1072,trained,unfrozen,65999,Qbert-v5,train,loss,0.0034800771314607622
1073,trained,unfrozen,65999,Qbert-v5,train,accuracy,0
1074,trained,unfrozen,65999,Qbert-v5,train,precision,0
1075,trained,unfrozen,65999,Qbert-v5,train,recall,0
1076,trained,unfrozen,65999,Qbert-v5,train,f1score,0
1077,trained,unfrozen,65999,Qbert-v5,train,specificity,0
1078,trained,unfrozen,65999,Qbert-v5,train,auc,0
1079,trained,unfrozen,65999,Qbert-v5,train,iou,0
1080,trained,unfrozen,65999,Qbert-v5,validation,loss,0.003434789925813675
1081,trained,unfrozen,65999,Qbert-v5,validation,accuracy,0
1082,trained,unfrozen,65999,Qbert-v5,validation,precision,0
1083,trained,unfrozen,65999,Qbert-v5,validation,recall,0
1084,trained,unfrozen,65999,Qbert-v5,validation,f1score,0
1085,trained,unfrozen,65999,Qbert-v5,validation,specificity,0
1086,trained,unfrozen,65999,Qbert-v5,validation,auc,0
1087,trained,unfrozen,65999,Qbert-v5,validation,iou,0
1088,trained,unfrozen,67999,Phoenix-v5,train,loss,0.0031896474165657883
1089,trained,unfrozen,67999,Phoenix-v5,train,accuracy,0
1090,trained,unfrozen,67999,Phoenix-v5,train,precision,0
1091,trained,unfrozen,67999,Phoenix-v5,train,recall,0
1092,trained,unfrozen,67999,Phoenix-v5,train,f1score,0
1093,trained,unfrozen,67999,Phoenix-v5,train,specificity,0
1094,trained,unfrozen,67999,Phoenix-v5,train,auc,0
1095,trained,unfrozen,67999,Phoenix-v5,train,iou,0
1096,trained,unfrozen,67999,Phoenix-v5,validation,loss,0.003224086070986232
1097,trained,unfrozen,67999,Phoenix-v5,validation,accuracy,0
1098,trained,unfrozen,67999,Phoenix-v5,validation,precision,0
1099,trained,unfrozen,67999,Phoenix-v5,validation,recall,0
1100,trained,unfrozen,67999,Phoenix-v5,validation,f1score,0
1101,trained,unfrozen,67999,Phoenix-v5,validation,specificity,0
1102,trained,unfrozen,67999,Phoenix-v5,validation,auc,0
1103,trained,unfrozen,67999,Phoenix-v5,validation,iou,0
1104,trained,unfrozen,67999,Qbert-v5,train,loss,0.004717200464105169
1105,trained,unfrozen,67999,Qbert-v5,train,accuracy,0
1106,trained,unfrozen,67999,Qbert-v5,train,precision,0
1107,trained,unfrozen,67999,Qbert-v5,train,recall,0
1108,trained,unfrozen,67999,Qbert-v5,train,f1score,0
1109,trained,unfrozen,67999,Qbert-v5,train,specificity,0
1110,trained,unfrozen,67999,Qbert-v5,train,auc,0
1111,trained,unfrozen,67999,Qbert-v5,train,iou,0
1112,trained,unfrozen,67999,Qbert-v5,validation,loss,0.004683567583560944
1113,trained,unfrozen,67999,Qbert-v5,validation,accuracy,0
1114,trained,unfrozen,67999,Qbert-v5,validation,precision,0
1115,trained,unfrozen,67999,Qbert-v5,validation,recall,0
1116,trained,unfrozen,67999,Qbert-v5,validation,f1score,0
1117,trained,unfrozen,67999,Qbert-v5,validation,specificity,0
1118,trained,unfrozen,67999,Qbert-v5,validation,auc,0
1119,trained,unfrozen,67999,Qbert-v5,validation,iou,0
1120,trained,unfrozen,69999,Phoenix-v5,train,loss,0.0031508787064868293
1121,trained,unfrozen,69999,Phoenix-v5,train,accuracy,0
1122,trained,unfrozen,69999,Phoenix-v5,train,precision,0
1123,trained,unfrozen,69999,Phoenix-v5,train,recall,0
1124,trained,unfrozen,69999,Phoenix-v5,train,f1score,0
1125,trained,unfrozen,69999,Phoenix-v5,train,specificity,0
1126,trained,unfrozen,69999,Phoenix-v5,train,auc,0
1127,trained,unfrozen,69999,Phoenix-v5,train,iou,0
1128,trained,unfrozen,69999,Phoenix-v5,validation,loss,0.0032020562648540363
1129,trained,unfrozen,69999,Phoenix-v5,validation,accuracy,0
1130,trained,unfrozen,69999,Phoenix-v5,validation,precision,0
1131,trained,unfrozen,69999,Phoenix-v5,validation,recall,0
1132,trained,unfrozen,69999,Phoenix-v5,validation,f1score,0
1133,trained,unfrozen,69999,Phoenix-v5,validation,specificity,0
1134,trained,unfrozen,69999,Phoenix-v5,validation,auc,0
1135,trained,unfrozen,69999,Phoenix-v5,validation,iou,0
1136,trained,unfrozen,69999,Qbert-v5,train,loss,0.0032326813798908387
1137,trained,unfrozen,69999,Qbert-v5,train,accuracy,0
1138,trained,unfrozen,69999,Qbert-v5,train,precision,0
1139,trained,unfrozen,69999,Qbert-v5,train,recall,0
1140,trained,unfrozen,69999,Qbert-v5,train,f1score,0
1141,trained,unfrozen,69999,Qbert-v5,train,specificity,0
1142,trained,unfrozen,69999,Qbert-v5,train,auc,0
1143,trained,unfrozen,69999,Qbert-v5,train,iou,0
1144,trained,unfrozen,69999,Qbert-v5,validation,loss,0.0031907106355692333
1145,trained,unfrozen,69999,Qbert-v5,validation,accuracy,0
1146,trained,unfrozen,69999,Qbert-v5,validation,precision,0
1147,trained,unfrozen,69999,Qbert-v5,validation,recall,0
1148,trained,unfrozen,69999,Qbert-v5,validation,f1score,0
1149,trained,unfrozen,69999,Qbert-v5,validation,specificity,0
1150,trained,unfrozen,69999,Qbert-v5,validation,auc,0
1151,trained,unfrozen,69999,Qbert-v5,validation,iou,0
1152,trained,unfrozen,71999,Phoenix-v5,train,loss,0.003250966378185795
1153,trained,unfrozen,71999,Phoenix-v5,train,accuracy,0
1154,trained,unfrozen,71999,Phoenix-v5,train,precision,0
1155,trained,unfrozen,71999,Phoenix-v5,train,recall,0
1156,trained,unfrozen,71999,Phoenix-v5,train,f1score,0
1157,trained,unfrozen,71999,Phoenix-v5,train,specificity,0
1158,trained,unfrozen,71999,Phoenix-v5,train,auc,0
1159,trained,unfrozen,71999,Phoenix-v5,train,iou,0
1160,trained,unfrozen,71999,Phoenix-v5,validation,loss,0.0033198099517903756
1161,trained,unfrozen,71999,Phoenix-v5,validation,accuracy,0
1162,trained,unfrozen,71999,Phoenix-v5,validation,precision,0
1163,trained,unfrozen,71999,Phoenix-v5,validation,recall,0
1164,trained,unfrozen,71999,Phoenix-v5,validation,f1score,0
1165,trained,unfrozen,71999,Phoenix-v5,validation,specificity,0
1166,trained,unfrozen,71999,Phoenix-v5,validation,auc,0
1167,trained,unfrozen,71999,Phoenix-v5,validation,iou,0
1168,trained,unfrozen,71999,Qbert-v5,train,loss,0.0030523352814895823
1169,trained,unfrozen,71999,Qbert-v5,train,accuracy,0
1170,trained,unfrozen,71999,Qbert-v5,train,precision,0
1171,trained,unfrozen,71999,Qbert-v5,train,recall,0
1172,trained,unfrozen,71999,Qbert-v5,train,f1score,0
1173,trained,unfrozen,71999,Qbert-v5,train,specificity,0
1174,trained,unfrozen,71999,Qbert-v5,train,auc,0
1175,trained,unfrozen,71999,Qbert-v5,train,iou,0
1176,trained,unfrozen,71999,Qbert-v5,validation,loss,0.0030133459179733806
1177,trained,unfrozen,71999,Qbert-v5,validation,accuracy,0
1178,trained,unfrozen,71999,Qbert-v5,validation,precision,0
1179,trained,unfrozen,71999,Qbert-v5,validation,recall,0
1180,trained,unfrozen,71999,Qbert-v5,validation,f1score,0
1181,trained,unfrozen,71999,Qbert-v5,validation,specificity,0
1182,trained,unfrozen,71999,Qbert-v5,validation,auc,0
1183,trained,unfrozen,71999,Qbert-v5,validation,iou,0
1184,trained,unfrozen,73999,Phoenix-v5,train,loss,0.0032462127181874375
1185,trained,unfrozen,73999,Phoenix-v5,train,accuracy,0
1186,trained,unfrozen,73999,Phoenix-v5,train,precision,0
1187,trained,unfrozen,73999,Phoenix-v5,train,recall,0
1188,trained,unfrozen,73999,Phoenix-v5,train,f1score,0
1189,trained,unfrozen,73999,Phoenix-v5,train,specificity,0
1190,trained,unfrozen,73999,Phoenix-v5,train,auc,0
1191,trained,unfrozen,73999,Phoenix-v5,train,iou,0
1192,trained,unfrozen,73999,Phoenix-v5,validation,loss,0.0032926782296271995
1193,trained,unfrozen,73999,Phoenix-v5,validation,accuracy,0
1194,trained,unfrozen,73999,Phoenix-v5,validation,precision,0
1195,trained,unfrozen,73999,Phoenix-v5,validation,recall,0
1196,trained,unfrozen,73999,Phoenix-v5,validation,f1score,0
1197,trained,unfrozen,73999,Phoenix-v5,validation,specificity,0
1198,trained,unfrozen,73999,Phoenix-v5,validation,auc,0
1199,trained,unfrozen,73999,Phoenix-v5,validation,iou,0
1200,trained,unfrozen,73999,Qbert-v5,train,loss,0.0033383251785419335
1201,trained,unfrozen,73999,Qbert-v5,train,accuracy,0
1202,trained,unfrozen,73999,Qbert-v5,train,precision,0
1203,trained,unfrozen,73999,Qbert-v5,train,recall,0
1204,trained,unfrozen,73999,Qbert-v5,train,f1score,0
1205,trained,unfrozen,73999,Qbert-v5,train,specificity,0
1206,trained,unfrozen,73999,Qbert-v5,train,auc,0
1207,trained,unfrozen,73999,Qbert-v5,train,iou,0
1208,trained,unfrozen,73999,Qbert-v5,validation,loss,0.0033020512129251773
1209,trained,unfrozen,73999,Qbert-v5,validation,accuracy,0
1210,trained,unfrozen,73999,Qbert-v5,validation,precision,0
1211,trained,unfrozen,73999,Qbert-v5,validation,recall,0
1212,trained,unfrozen,73999,Qbert-v5,validation,f1score,0
1213,trained,unfrozen,73999,Qbert-v5,validation,specificity,0
1214,trained,unfrozen,73999,Qbert-v5,validation,auc,0
1215,trained,unfrozen,73999,Qbert-v5,validation,iou,0
1216,trained,unfrozen,75999,Phoenix-v5,train,loss,0.003165258346364756
1217,trained,unfrozen,75999,Phoenix-v5,train,accuracy,0
1218,trained,unfrozen,75999,Phoenix-v5,train,precision,0
1219,trained,unfrozen,75999,Phoenix-v5,train,recall,0
1220,trained,unfrozen,75999,Phoenix-v5,train,f1score,0
1221,trained,unfrozen,75999,Phoenix-v5,train,specificity,0
1222,trained,unfrozen,75999,Phoenix-v5,train,auc,0
1223,trained,unfrozen,75999,Phoenix-v5,train,iou,0
1224,trained,unfrozen,75999,Phoenix-v5,validation,loss,0.0032035298136179335
1225,trained,unfrozen,75999,Phoenix-v5,validation,accuracy,0
1226,trained,unfrozen,75999,Phoenix-v5,validation,precision,0
1227,trained,unfrozen,75999,Phoenix-v5,validation,recall,0
1228,trained,unfrozen,75999,Phoenix-v5,validation,f1score,0
1229,trained,unfrozen,75999,Phoenix-v5,validation,specificity,0
1230,trained,unfrozen,75999,Phoenix-v5,validation,auc,0
1231,trained,unfrozen,75999,Phoenix-v5,validation,iou,0
1232,trained,unfrozen,75999,Qbert-v5,train,loss,0.0029205082534564278
1233,trained,unfrozen,75999,Qbert-v5,train,accuracy,0
1234,trained,unfrozen,75999,Qbert-v5,train,precision,0
